fr_doc_number,title,publication_date,pdf_url,html_url,inferred_document_number,pdf_host,type,matched_term
2021-07969,Waterways Commerce Cutter Acquisition Program; Preparation of a Programmatic Environmental Impact Statement,2021-04-19,https://www.govinfo.gov/content/pkg/FR-2021-04-19/pdf/2021-07969.pdf,https://www.federalregister.gov/documents/2021/04/19/2021-07969/waterways-commerce-cutter-acquisition-program-preparation-of-a-programmatic-environmental-impact,,www.govinfo.gov,Notice,policy letter
2021-06699,Update to Electrical Engineering Regulations,2021-04-22,https://www.govinfo.gov/content/pkg/FR-2021-04-22/pdf/2021-06699.pdf,https://www.federalregister.gov/documents/2021/04/22/2021-06699/update-to-electrical-engineering-regulations,,www.govinfo.gov,Proposed Rule,policy letter
2021-12761,Collection of Information Under Review by Office of Management and Budget; OMB Control Number 1625-0018,2021-06-17,https://www.govinfo.gov/content/pkg/FR-2021-06-17/pdf/2021-12761.pdf,https://www.federalregister.gov/documents/2021/06/17/2021-12761/collection-of-information-under-review-by-office-of-management-and-budget-omb-control-number,,www.govinfo.gov,Notice,Merchant Mariner Credential
2021-14966,Cancellation of Obsolete Navigation and Inspection Circulars,2021-07-15,https://www.govinfo.gov/content/pkg/FR-2021-07-15/pdf/2021-14966.pdf,https://www.federalregister.gov/documents/2021/07/15/2021-14966/cancellation-of-obsolete-navigation-and-inspection-circulars,,www.govinfo.gov,Rule,CG-CVC Policy Letter
2021-16869,Electronic Submission of Facility Operations and Emergency Manuals,2021-08-11,https://www.govinfo.gov/content/pkg/FR-2021-08-11/pdf/2021-16869.pdf,https://www.federalregister.gov/documents/2021/08/11/2021-16869/electronic-submission-of-facility-operations-and-emergency-manuals,,www.govinfo.gov,Rule,policy letter
2021-17139,Guidance on Voluntary Compliance With Training Requirements for Personnel Serving on U.S.-Flagged Passenger Ships That Carry More Than 12 Passengers on International Voyages.,2021-08-12,https://www.govinfo.gov/content/pkg/FR-2021-08-12/pdf/2021-17139.pdf,https://www.federalregister.gov/documents/2021/08/12/2021-17139/guidance-on-voluntary-compliance-with-training-requirements-for-personnel-serving-on-us-flagged,,www.govinfo.gov,Notice,CG-MMC Policy Letter
2021-18090,Policy Letter: Issuance of Endorsements for Master of Self-Propelled Vessels of Less Than 100 GRT to Mariners Holding Endorsements as Mate of Self-Propelled Vessels of 200 GRT or More,2021-08-23,https://www.govinfo.gov/content/pkg/FR-2021-08-23/pdf/2021-18090.pdf,https://www.federalregister.gov/documents/2021/08/23/2021-18090/policy-letter-issuance-of-endorsements-for-master-of-self-propelled-vessels-of-less-than-100-grt-to,,www.govinfo.gov,Notice,CG-MMC Policy Letter
2021-17806,Pilots' Medical Certificate Validity Period,2021-08-27,https://www.govinfo.gov/content/pkg/FR-2021-08-27/pdf/2021-17806.pdf,https://www.federalregister.gov/documents/2021/08/27/2021-17806/pilots-medical-certificate-validity-period,,www.govinfo.gov,Proposed Rule,NMC Policy Letter
2021-17945,Towing Vessel Firefighting Training,2021-09-01,https://www.govinfo.gov/content/pkg/FR-2021-09-01/pdf/2021-17945.pdf,https://www.federalregister.gov/documents/2021/09/01/2021-17945/towing-vessel-firefighting-training,,www.govinfo.gov,Proposed Rule,NMC Policy Letter
2021-18640,Drawbridge Operation Regulations; Tchefuncta River,2021-09-01,https://www.govinfo.gov/content/pkg/FR-2021-09-01/pdf/2021-18640.pdf,https://www.federalregister.gov/documents/2021/09/01/2021-18640/drawbridge-operation-regulations-tchefuncta-river,,www.govinfo.gov,Proposed Rule,policy letter
2021-20749,Waterways Commerce Cutter Acquisition Program; Preparation of a Programmatic Environmental Impact Statement,2021-09-24,https://www.govinfo.gov/content/pkg/FR-2021-09-24/pdf/2021-20749.pdf,https://www.federalregister.gov/documents/2021/09/24/2021-20749/waterways-commerce-cutter-acquisition-program-preparation-of-a-programmatic-environmental-impact,,www.govinfo.gov,Notice,policy letter
2021-21633,"Policy Letter: Change 1 to CG-MMC Policy Letter 02-18, Guidelines for Qualifications of Personnel for Issuing STCW Endorsements for Basic and Advanced Polar Code Operations",2021-10-05,https://www.govinfo.gov/content/pkg/FR-2021-10-05/pdf/2021-21633.pdf,https://www.federalregister.gov/documents/2021/10/05/2021-21633/policy-letter-change-1-to-cg-mmc-policy-letter-02-18-guidelines-for-qualifications-of-personnel-for,CG-MMC PL 02-18,www.govinfo.gov,Notice,CG-MMC Policy Letter
2021-21635,"Policy Letter: Change 1 to CG-MMC Policy Letter 01-21, Guidelines for Qualifying for STCW Endorsements for Basic and Advanced IGF Code Operations",2021-10-05,https://www.govinfo.gov/content/pkg/FR-2021-10-05/pdf/2021-21635.pdf,https://www.federalregister.gov/documents/2021/10/05/2021-21635/policy-letter-change-1-to-cg-mmc-policy-letter-01-21-guidelines-for-qualifying-for-stcw-endorsements,CG-MMC PL 01-21,www.govinfo.gov,Notice,CG-MMC Policy Letter
2021-15664,Updates to Marine Engineering Standards,2021-10-19,https://www.govinfo.gov/content/pkg/FR-2021-10-19/pdf/2021-15664.pdf,https://www.federalregister.gov/documents/2021/10/19/2021-15664/updates-to-marine-engineering-standards,,www.govinfo.gov,Proposed Rule,policy letter
2021-22715,Great Lakes Pilotage Advisory Committee; Vacancies,2021-10-19,https://www.govinfo.gov/content/pkg/FR-2021-10-19/pdf/2021-22715.pdf,https://www.federalregister.gov/documents/2021/10/19/2021-22715/great-lakes-pilotage-advisory-committee-vacancies,,www.govinfo.gov,Notice,policy letter
2021-22782,Recertification of Cool Inlet Regional Citizens' Advisory Council,2021-10-20,https://www.govinfo.gov/content/pkg/FR-2021-10-20/pdf/2021-22782.pdf,https://www.federalregister.gov/documents/2021/10/20/2021-22782/recertification-of-cool-inlet-regional-citizens-advisory-council,,www.govinfo.gov,Notice,policy letter
2021-22578,Fire Protection for Recreational Vessels,2021-10-22,https://www.govinfo.gov/content/pkg/FR-2021-10-22/pdf/2021-22578.pdf,https://www.federalregister.gov/documents/2021/10/22/2021-22578/fire-protection-for-recreational-vessels,,www.govinfo.gov,Rule,policy letter
2021-27549,Fire Safety of Small Passenger Vessels,2021-12-27,https://www.govinfo.gov/content/pkg/FR-2021-12-27/pdf/2021-27549.pdf,https://www.federalregister.gov/documents/2021/12/27/2021-27549/fire-safety-of-small-passenger-vessels,,www.govinfo.gov,Rule,CG-CVC Policy Letter
2022-01888,"Operational Risk Assessments for Waterfront Facilities Handling Liquefied Natural Gas as Fuel, and Updates to Industry Standards",2022-02-02,https://www.govinfo.gov/content/pkg/FR-2022-02-02/pdf/2022-01888.pdf,https://www.federalregister.gov/documents/2022/02/02/2022-01888/operational-risk-assessments-for-waterfront-facilities-handling-liquefied-natural-gas-as-fuel-and,,www.govinfo.gov,Rule,CG-OES Policy Letter
2022-02707,Guidance Documents: Determining Whether a Floating OCS Facility Is a Vessel or Non-Vessel; Oversight and Manning Requirements,2022-02-10,https://www.govinfo.gov/content/pkg/FR-2022-02-10/pdf/2022-02707.pdf,https://www.federalregister.gov/documents/2022/02/10/2022-02707/guidance-documents-determining-whether-a-floating-ocs-facility-is-a-vessel-or-non-vessel-oversight,,www.govinfo.gov,Rule,CG-MMC Policy Letter
2022-04636,Recertification of Prince William Sound Regional Citizens' Advisory Council,2022-03-04,https://www.govinfo.gov/content/pkg/FR-2022-03-04/pdf/2022-04636.pdf,https://www.federalregister.gov/documents/2022/03/04/2022-04636/recertification-of-prince-william-sound-regional-citizens-advisory-council,,www.govinfo.gov,Notice,policy letter
2022-05235,"Temporary Safety Zone; Tugs Champion, Valerie B, Nancy Anne and Barges Kokosing I, Kokosing III, Kokosing IV Operating in the Straits of Mackinac, MI",2022-03-11,https://www.govinfo.gov/content/pkg/FR-2022-03-11/pdf/2022-05235.pdf,https://www.federalregister.gov/documents/2022/03/11/2022-05235/temporary-safety-zone-tugs-champion-valerie-b-nancy-anne-and-barges-kokosing-i-kokosing-iii-kokosing,,www.govinfo.gov,Proposed Rule,policy letter
2022-06201,Final Policy Letter Describing Type-Approval Testing Methods for Ballast Water Management Systems (BWMS) That Render Organisms Nonviable in Ballast Water,2022-03-24,https://www.govinfo.gov/content/pkg/FR-2022-03-24/pdf/2022-06201.pdf,https://www.federalregister.gov/documents/2022/03/24/2022-06201/final-policy-letter-describing-type-approval-testing-methods-for-ballast-water-management-systems,,www.govinfo.gov,Rule,policy letter
2022-06394,Great Lakes Pilotage Rates-2022 Annual Review and Revisions to Methodology,2022-03-30,https://www.govinfo.gov/content/pkg/FR-2022-03-30/pdf/2022-06394.pdf,https://www.federalregister.gov/documents/2022/03/30/2022-06394/great-lakes-pilotage-rates-2022-annual-review-and-revisions-to-methodology,,www.govinfo.gov,Rule,policy letter
2022-07828,National Merchant Marine Personnel Advisory Committee Meeting; May 2022 Teleconference,2022-04-13,https://www.govinfo.gov/content/pkg/FR-2022-04-13/pdf/2022-07828.pdf,https://www.federalregister.gov/documents/2022/04/13/2022-07828/national-merchant-marine-personnel-advisory-committee-meeting-may-2022-teleconference,,www.govinfo.gov,Notice,Merchant Mariner Credential
2022-11121,"Drawbridge Operation Regulation; Trail Creek, Michigan City, IN",2022-05-25,https://www.govinfo.gov/content/pkg/FR-2022-05-25/pdf/2022-11121.pdf,https://www.federalregister.gov/documents/2022/05/25/2022-11121/drawbridge-operation-regulation-trail-creek-michigan-city-in,,www.govinfo.gov,Proposed Rule,policy letter
2022-13836,National Merchant Marine Personnel Advisory Committee; Vacancies,2022-06-29,https://www.govinfo.gov/content/pkg/FR-2022-06-29/pdf/2022-13836.pdf,https://www.federalregister.gov/documents/2022/06/29/2022-13836/national-merchant-marine-personnel-advisory-committee-vacancies,,www.govinfo.gov,Notice,Merchant Mariner Credential
2022-14828,Recertification of Cook Inlet Regional Citizens' Advisory Council,2022-07-12,https://www.govinfo.gov/content/pkg/FR-2022-07-12/pdf/2022-14828.pdf,https://www.federalregister.gov/documents/2022/07/12/2022-14828/recertification-of-cook-inlet-regional-citizens-advisory-council,,www.govinfo.gov,Notice,policy letter
2022-16626,Use of Wing-in-Ground Craft in Logistical Support of Offshore Platform Operations,2022-08-03,https://www.govinfo.gov/content/pkg/FR-2022-08-03/pdf/2022-16626.pdf,https://www.federalregister.gov/documents/2022/08/03/2022-16626/use-of-wing-in-ground-craft-in-logistical-support-of-offshore-platform-operations,,www.govinfo.gov,Notice,Merchant Mariner Credential
2022-17288,"Safe Loading, Safe Powering and Flotation Compliance Guidance for Electrically Powered Recreational Vessels Policy Letter",2022-08-11,https://www.govinfo.gov/content/pkg/FR-2022-08-11/pdf/2022-17288.pdf,https://www.federalregister.gov/documents/2022/08/11/2022-17288/safe-loading-safe-powering-and-flotation-compliance-guidance-for-electrically-powered-recreational,,www.govinfo.gov,Notice,policy letter
2022-17794,National Merchant Marine Personnel Advisory Committee; September 2022 Meeting,2022-08-18,https://www.govinfo.gov/content/pkg/FR-2022-08-18/pdf/2022-17794.pdf,https://www.federalregister.gov/documents/2022/08/18/2022-17794/national-merchant-marine-personnel-advisory-committee-september-2022-meeting,,www.govinfo.gov,Notice,Merchant Mariner Credential
2022-20776,"Drawbridge Operation Regulation; Grand River, Grand Haven, MI",2022-09-26,https://www.govinfo.gov/content/pkg/FR-2022-09-26/pdf/2022-20776.pdf,https://www.federalregister.gov/documents/2022/09/26/2022-20776/drawbridge-operation-regulation-grand-river-grand-haven-mi,,www.govinfo.gov,Proposed Rule,policy letter
2022-23339,Pilots' Medical Certificate Validity Period,2022-11-04,https://www.govinfo.gov/content/pkg/FR-2022-11-04/pdf/2022-23339.pdf,https://www.federalregister.gov/documents/2022/11/04/2022-23339/pilots-medical-certificate-validity-period,,www.govinfo.gov,Rule,NMC Policy Letter
2022-23666,Survival Craft Equipment-Update to Type Approval Requirements,2022-11-14,https://www.govinfo.gov/content/pkg/FR-2022-11-14/pdf/2022-23666.pdf,https://www.federalregister.gov/documents/2022/11/14/2022-23666/survival-craft-equipment-update-to-type-approval-requirements,,www.govinfo.gov,Rule,policy letter
2022-24706,"Drawbridge Operation Regulation; Hackensack River, Jersey City, NJ",2022-11-14,https://www.govinfo.gov/content/pkg/FR-2022-11-14/pdf/2022-24706.pdf,https://www.federalregister.gov/documents/2022/11/14/2022-24706/drawbridge-operation-regulation-hackensack-river-jersey-city-nj,,www.govinfo.gov,Rule,policy letter
2022-24786,Information Collection Request to Office of Management and Budget; OMB Control Number: 1625-0028,2022-11-15,https://www.govinfo.gov/content/pkg/FR-2022-11-15/pdf/2022-24786.pdf,https://www.federalregister.gov/documents/2022/11/15/2022-24786/information-collection-request-to-office-of-management-and-budget-omb-control-number-1625-0028,,www.govinfo.gov,Notice,Merchant Mariner Credential
2022-26223,National Merchant Marine Personnel Advisory Committee; Vacancy,2022-12-02,https://www.govinfo.gov/content/pkg/FR-2022-12-02/pdf/2022-26223.pdf,https://www.federalregister.gov/documents/2022/12/02/2022-26223/national-merchant-marine-personnel-advisory-committee-vacancy,,www.govinfo.gov,Notice,Merchant Mariner Credential
2022-27895,Application for Recertification of Prince William Sound Regional Citizens' Advisory Council,2022-12-22,https://www.govinfo.gov/content/pkg/FR-2022-12-22/pdf/2022-27895.pdf,https://www.federalregister.gov/documents/2022/12/22/2022-27895/application-for-recertification-of-prince-william-sound-regional-citizens-advisory-council,,www.govinfo.gov,Notice,policy letter
2023-03642,Collection of Information Under Review by Office of Management and Budget; OMB Control Number 1625-0028,2023-02-22,https://www.govinfo.gov/content/pkg/FR-2023-02-22/pdf/2023-03642.pdf,https://www.federalregister.gov/documents/2023/02/22/2023-03642/collection-of-information-under-review-by-office-of-management-and-budget-omb-control-number,,www.govinfo.gov,Notice,Merchant Mariner Credential
2023-04767,National Merchant Marine Personnel Advisory Committee; March 2023 Meetings,2023-03-08,https://www.govinfo.gov/content/pkg/FR-2023-03-08/pdf/2023-04767.pdf,https://www.federalregister.gov/documents/2023/03/08/2023-04767/national-merchant-marine-personnel-advisory-committee-march-2023-meetings,,www.govinfo.gov,Notice,Merchant Mariner Credential
2023-04370,Update to Electrical Engineering Regulations,2023-03-16,https://www.govinfo.gov/content/pkg/FR-2023-03-16/pdf/2023-04370.pdf,https://www.federalregister.gov/documents/2023/03/16/2023-04370/update-to-electrical-engineering-regulations,,www.govinfo.gov,Rule,policy letter
2023-05428,"Drawbridge Operation Regulation: Housatonic River, Stratford, CT",2023-03-21,https://www.govinfo.gov/content/pkg/FR-2023-03-21/pdf/2023-05428.pdf,https://www.federalregister.gov/documents/2023/03/21/2023-05428/drawbridge-operation-regulation-housatonic-river-stratford-ct,,www.govinfo.gov,Rule,policy letter
2023-06473,Recertification of Prince William Sound Regional Citizens' Advisory Council,2023-03-29,https://www.govinfo.gov/content/pkg/FR-2023-03-29/pdf/2023-06473.pdf,https://www.federalregister.gov/documents/2023/03/29/2023-06473/recertification-of-prince-william-sound-regional-citizens-advisory-council,,www.govinfo.gov,Notice,policy letter
2023-06611,Request for Information on Coast Guard Vessel Response Plan and Maritime Oil-Spill Response Plan Advisory Group (MORPAG) Recommendations,2023-03-30,https://www.govinfo.gov/content/pkg/FR-2023-03-30/pdf/2023-06611.pdf,https://www.federalregister.gov/documents/2023/03/30/2023-06611/request-for-information-on-coast-guard-vessel-response-plan-and-maritime-oil-spill-response-plan,,www.govinfo.gov,Notice,policy letter
2023-06932,National Boating Safety Advisory Committee; May 2023 Meetings,2023-04-04,https://www.govinfo.gov/content/pkg/FR-2023-04-04/pdf/2023-06932.pdf,https://www.federalregister.gov/documents/2023/04/04/2023-06932/national-boating-safety-advisory-committee-may-2023-meetings,,www.govinfo.gov,Notice,policy letter
2023-06504,Lifejacket Approval Harmonization,2023-04-07,https://www.govinfo.gov/content/pkg/FR-2023-04-07/pdf/2023-06504.pdf,https://www.federalregister.gov/documents/2023/04/07/2023-06504/lifejacket-approval-harmonization,,www.govinfo.gov,Proposed Rule,policy letter
2023-06472,Electronic Submission of Mariner Course Completion Data,2023-05-05,https://www.govinfo.gov/content/pkg/FR-2023-05-05/pdf/2023-06472.pdf,https://www.federalregister.gov/documents/2023/05/05/2023-06472/electronic-submission-of-mariner-course-completion-data,,www.govinfo.gov,Proposed Rule,NMC Policy Letter
