fr_doc_number,title,publication_date,pdf_url,html_url,inferred_document_number,pdf_host,type,matched_term
2021-08945,Safety Zones; Recurring Marine Events and Fireworks Displays Within the Fifth Coast Guard District,2021-04-30,https://www.govinfo.gov/content/pkg/FR-2021-04-30/pdf/2021-08945.pdf,https://www.federalregister.gov/documents/2021/04/30/2021-08945/safety-zones-recurring-marine-events-and-fireworks-displays-within-the-fifth-coast-guard-district,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-09233,"Safety Zone; Gulf of Mexico, Port Fourchon, LA",2021-05-03,https://www.govinfo.gov/content/pkg/FR-2021-05-03/pdf/2021-09233.pdf,https://www.federalregister.gov/documents/2021/05/03/2021-09233/safety-zone-gulf-of-mexico-port-fourchon-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-09725,"Special Local Regulation; Clinch River, Oak Ridge, TN",2021-05-07,https://www.govinfo.gov/content/pkg/FR-2021-05-07/pdf/2021-09725.pdf,https://www.federalregister.gov/documents/2021/05/07/2021-09725/special-local-regulation-clinch-river-oak-ridge-tn,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-09865,"Safety Zone; Lower Mississippi River, Mile Marker 770, Randolph Bluff, TN",2021-05-10,https://www.govinfo.gov/content/pkg/FR-2021-05-10/pdf/2021-09865.pdf,https://www.federalregister.gov/documents/2021/05/10/2021-09865/safety-zone-lower-mississippi-river-mile-marker-770-randolph-bluff-tn,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-10256,"Safety Zone; Lower Mississippi River, Mile Marker 365, Natchez, MS",2021-05-14,https://www.govinfo.gov/content/pkg/FR-2021-05-14/pdf/2021-10256.pdf,https://www.federalregister.gov/documents/2021/05/14/2021-10256/safety-zone-lower-mississippi-river-mile-marker-365-natchez-ms,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-10886,"Type of Regulation; Ohio River, Tell City, IN",2021-05-28,https://www.govinfo.gov/content/pkg/FR-2021-05-28/pdf/2021-10886.pdf,https://www.federalregister.gov/documents/2021/05/28/2021-10886/type-of-regulation-ohio-river-tell-city-in,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-11570,Special Local Regulations; Recurring Marine Events and Within the Fifth Coast Guard District,2021-06-03,https://www.govinfo.gov/content/pkg/FR-2021-06-03/pdf/2021-11570.pdf,https://www.federalregister.gov/documents/2021/06/03/2021-11570/special-local-regulations-recurring-marine-events-and-within-the-fifth-coast-guard-district,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-11584,"Safety Zone; Lake Charles, Lake Charles, LA",2021-06-03,https://www.govinfo.gov/content/pkg/FR-2021-06-03/pdf/2021-11584.pdf,https://www.federalregister.gov/documents/2021/06/03/2021-11584/safety-zone-lake-charles-lake-charles-la,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-12582,"Safety Zone; 4th of July Boat Parade, Savannah River, Savannah, GA",2021-06-16,https://www.govinfo.gov/content/pkg/FR-2021-06-16/pdf/2021-12582.pdf,https://www.federalregister.gov/documents/2021/06/16/2021-12582/safety-zone-4th-of-july-boat-parade-savannah-river-savannah-ga,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-12870,"Safety Zone; Sabine River, Orange, TX",2021-06-23,https://www.govinfo.gov/content/pkg/FR-2021-06-23/pdf/2021-12870.pdf,https://www.federalregister.gov/documents/2021/06/23/2021-12870/safety-zone-sabine-river-orange-tx,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-13310,"Safety Zone; South Timbalier Block 22, Gulf of Mexico, Port Fourchon, LA",2021-06-24,https://www.govinfo.gov/content/pkg/FR-2021-06-24/pdf/2021-13310.pdf,https://www.federalregister.gov/documents/2021/06/24/2021-13310/safety-zone-south-timbalier-block-22-gulf-of-mexico-port-fourchon-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-13598,"Safety Zone, PNSY Entrance Structure Heavy Lift Project-Piscataqua River, Portsmouth, NH",2021-06-25,https://www.govinfo.gov/content/pkg/FR-2021-06-25/pdf/2021-13598.pdf,https://www.federalregister.gov/documents/2021/06/25/2021-13598/safety-zone-pnsy-entrance-structure-heavy-lift-project-piscataqua-river-portsmouth-nh,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-13587,"Safety Zone; City of Port Aransas, Port Aransas 4th of July Fireworks",2021-06-25,https://www.govinfo.gov/content/pkg/FR-2021-06-25/pdf/2021-13587.pdf,https://www.federalregister.gov/documents/2021/06/25/2021-13587/safety-zone-city-of-port-aransas-port-aransas-4th-of-july-fireworks,,www.govinfo.gov,Rule,MSIB
2021-13817,"Safety Zone; Lake Charles, Lake Charles, LA",2021-06-29,https://www.govinfo.gov/content/pkg/FR-2021-06-29/pdf/2021-13817.pdf,https://www.federalregister.gov/documents/2021/06/29/2021-13817/safety-zone-lake-charles-lake-charles-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-13879,Safety Zone; Marine Events Within the Eighth Coast Guard District,2021-06-29,https://www.govinfo.gov/content/pkg/FR-2021-06-29/pdf/2021-13879.pdf,https://www.federalregister.gov/documents/2021/06/29/2021-13879/safety-zone-marine-events-within-the-eighth-coast-guard-district,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-13880,Safety Zone; Marine Events Within the Eighth Coast Guard District,2021-06-29,https://www.govinfo.gov/content/pkg/FR-2021-06-29/pdf/2021-13880.pdf,https://www.federalregister.gov/documents/2021/06/29/2021-13880/safety-zone-marine-events-within-the-eighth-coast-guard-district,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-14051,"Safety Zone; Tennessee River Mile 643 to 652, Knoxville, TN",2021-07-01,https://www.govinfo.gov/content/pkg/FR-2021-07-01/pdf/2021-14051.pdf,https://www.federalregister.gov/documents/2021/07/01/2021-14051/safety-zone-tennessee-river-mile-643-to-652-knoxville-tn,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-14228,"Safety Zone; Ohio River, Newburgh, IN",2021-07-02,https://www.govinfo.gov/content/pkg/FR-2021-07-02/pdf/2021-14228.pdf,https://www.federalregister.gov/documents/2021/07/02/2021-14228/safety-zone-ohio-river-newburgh-in,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-14575,"Request for Information on Coast Guard Programs, Regulations, and Policies for Addressing Climate Change",2021-07-08,https://www.govinfo.gov/content/pkg/FR-2021-07-08/pdf/2021-14575.pdf,https://www.federalregister.gov/documents/2021/07/08/2021-14575/request-for-information-on-coast-guard-programs-regulations-and-policies-for-addressing-climate,,www.govinfo.gov,Notice,Marine Safety Information Bulletin
2021-15129,Fixed and Moving Safety Zone; Around the USACE Bank Grading Units and USACE Mat Sinking Unit,2021-07-15,https://www.govinfo.gov/content/pkg/FR-2021-07-15/pdf/2021-15129.pdf,https://www.federalregister.gov/documents/2021/07/15/2021-15129/fixed-and-moving-safety-zone-around-the-usace-bank-grading-units-and-usace-mat-sinking-unit,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-15281,"Safety Zone; Sabine River, Orange, TX",2021-07-19,https://www.govinfo.gov/content/pkg/FR-2021-07-19/pdf/2021-15281.pdf,https://www.federalregister.gov/documents/2021/07/19/2021-15281/safety-zone-sabine-river-orange-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-15928,"Safety Zone; Monongahela River Mile 96.0 to Mile 97.0, Maidsville, WV",2021-07-28,https://www.govinfo.gov/content/pkg/FR-2021-07-28/pdf/2021-15928.pdf,https://www.federalregister.gov/documents/2021/07/28/2021-15928/safety-zone-monongahela-river-mile-960-to-mile-970-maidsville-wv,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-16505,"Safety Zone; South Timbalier Block 22, Gulf of Mexico, Port Fourchon, LA",2021-08-03,https://www.govinfo.gov/content/pkg/FR-2021-08-03/pdf/2021-16505.pdf,https://www.federalregister.gov/documents/2021/08/03/2021-16505/safety-zone-south-timbalier-block-22-gulf-of-mexico-port-fourchon-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-16573,"Special Local Regulation; Ohio River, Louisville, KY",2021-08-04,https://www.govinfo.gov/content/pkg/FR-2021-08-04/pdf/2021-16573.pdf,https://www.federalregister.gov/documents/2021/08/04/2021-16573/special-local-regulation-ohio-river-louisville-ky,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-16198,"Safety Zones; Hampton Roads Bridge-Tunnel Expansion Project, Hampton/Norfolk, VA",2021-08-05,https://www.govinfo.gov/content/pkg/FR-2021-08-05/pdf/2021-16198.pdf,https://www.federalregister.gov/documents/2021/08/05/2021-16198/safety-zones-hampton-roads-bridge-tunnel-expansion-project-hamptonnorfolk-va,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-16738,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2021-08-09,https://www.govinfo.gov/content/pkg/FR-2021-08-09/pdf/2021-16738.pdf,https://www.federalregister.gov/documents/2021/08/09/2021-16738/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-16999,"Special Local Regulation; Ohio River, Owensboro, KY",2021-08-11,https://www.govinfo.gov/content/pkg/FR-2021-08-11/pdf/2021-16999.pdf,https://www.federalregister.gov/documents/2021/08/11/2021-16999/special-local-regulation-ohio-river-owensboro-ky,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-17187,"Safety Zone; M/V ZHEN HUA 24, Crane Delivery Operation, Chesapeake Bay and Coastal Virginia",2021-08-12,https://www.govinfo.gov/content/pkg/FR-2021-08-12/pdf/2021-17187.pdf,https://www.federalregister.gov/documents/2021/08/12/2021-17187/safety-zone-mv-zhen-hua-24-crane-delivery-operation-chesapeake-bay-and-coastal-virginia,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
2021-17632,"Safety Zone; Lower Mississippi River, Waxhaw, MS; MM 593-597",2021-08-18,https://www.govinfo.gov/content/pkg/FR-2021-08-18/pdf/2021-17632.pdf,https://www.federalregister.gov/documents/2021/08/18/2021-17632/safety-zone-lower-mississippi-river-waxhaw-ms-mm-593-597,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-17892,"Safety Zone; Ohio River, Newburgh, IN",2021-08-20,https://www.govinfo.gov/content/pkg/FR-2021-08-20/pdf/2021-17892.pdf,https://www.federalregister.gov/documents/2021/08/20/2021-17892/safety-zone-ohio-river-newburgh-in,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-18305,"Safety Zone; Monongahela River, Miles 5.8-6.3, Pittsburgh, PA",2021-08-25,https://www.govinfo.gov/content/pkg/FR-2021-08-25/pdf/2021-18305.pdf,https://www.federalregister.gov/documents/2021/08/25/2021-18305/safety-zone-monongahela-river-miles-58-63-pittsburgh-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-18525,"Safety Zone; M/V ZHEN HUA 24, Crane Delivery Operation, Chesapeake Bay and Coastal Virginia",2021-08-27,https://www.govinfo.gov/content/pkg/FR-2021-08-27/pdf/2021-18525.pdf,https://www.federalregister.gov/documents/2021/08/27/2021-18525/safety-zone-mv-zhen-hua-24-crane-delivery-operation-chesapeake-bay-and-coastal-virginia,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-19015,"Safety Zones; Delaware River Dredging, Marcus Hook, PA",2021-09-02,https://www.govinfo.gov/content/pkg/FR-2021-09-02/pdf/2021-19015.pdf,https://www.federalregister.gov/documents/2021/09/02/2021-19015/safety-zones-delaware-river-dredging-marcus-hook-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-20006,"Safety Zones; Hampton Roads Bridge-Tunnel Expansion Project, Hampton/Norfolk, VA",2021-09-16,https://www.govinfo.gov/content/pkg/FR-2021-09-16/pdf/2021-20006.pdf,https://www.federalregister.gov/documents/2021/09/16/2021-20006/safety-zones-hampton-roads-bridge-tunnel-expansion-project-hamptonnorfolk-va,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-21294,"Security Zones; Corpus Christi Ship Channel, Corpus Christi, TX",2021-09-30,https://www.govinfo.gov/content/pkg/FR-2021-09-30/pdf/2021-21294.pdf,https://www.federalregister.gov/documents/2021/09/30/2021-21294/security-zones-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-21550,"Special Local Regulation; Ohio River, Louisville, KY",2021-10-04,https://www.govinfo.gov/content/pkg/FR-2021-10-04/pdf/2021-21550.pdf,https://www.federalregister.gov/documents/2021/10/04/2021-21550/special-local-regulation-ohio-river-louisville-ky,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-22496,Safety Zones; Recurring Marine Events and Fireworks Displays Within the Fifth Coast Guard District,2021-10-15,https://www.govinfo.gov/content/pkg/FR-2021-10-15/pdf/2021-22496.pdf,https://www.federalregister.gov/documents/2021/10/15/2021-22496/safety-zones-recurring-marine-events-and-fireworks-displays-within-the-fifth-coast-guard-district,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-24066,Special Local Regulations; Recurring Marine Events Within the Fifth Coast Guard District,2021-11-08,https://www.govinfo.gov/content/pkg/FR-2021-11-08/pdf/2021-24066.pdf,https://www.federalregister.gov/documents/2021/11/08/2021-24066/special-local-regulations-recurring-marine-events-within-the-fifth-coast-guard-district,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-24589,"Safety Zone; Four Seasons Hotel Fireworks Display Event, New Orleans, LA",2021-11-10,https://www.govinfo.gov/content/pkg/FR-2021-11-10/pdf/2021-24589.pdf,https://www.federalregister.gov/documents/2021/11/10/2021-24589/safety-zone-four-seasons-hotel-fireworks-display-event-new-orleans-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-24588,"Safety Zone; Tchefuncte River, Madisonville, LA",2021-11-10,https://www.govinfo.gov/content/pkg/FR-2021-11-10/pdf/2021-24588.pdf,https://www.federalregister.gov/documents/2021/11/10/2021-24588/safety-zone-tchefuncte-river-madisonville-la,,www.govinfo.gov,Proposed Rule,MSIB
2021-25766,"Safety Zone; Lower Mississippi River, Mile Markers 595-597, Waxhaw, MS",2021-11-26,https://www.govinfo.gov/content/pkg/FR-2021-11-26/pdf/2021-25766.pdf,https://www.federalregister.gov/documents/2021/11/26/2021-25766/safety-zone-lower-mississippi-river-mile-markers-595-597-waxhaw-ms,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-26281,"Safety Zone; Lower Mississippi River, Southwest Pass Sea Buoy to Mile Marker 101, New Orleans, LA",2021-12-03,https://www.govinfo.gov/content/pkg/FR-2021-12-03/pdf/2021-26281.pdf,https://www.federalregister.gov/documents/2021/12/03/2021-26281/safety-zone-lower-mississippi-river-southwest-pass-sea-buoy-to-mile-marker-101-new-orleans-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-26309,"Safety Zone; Tchefuncte River, Madisonville, LA",2021-12-03,https://www.govinfo.gov/content/pkg/FR-2021-12-03/pdf/2021-26309.pdf,https://www.federalregister.gov/documents/2021/12/03/2021-26309/safety-zone-tchefuncte-river-madisonville-la,,www.govinfo.gov,Rule,MSIB
2021-27107,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2021-12-15,https://www.govinfo.gov/content/pkg/FR-2021-12-15/pdf/2021-27107.pdf,https://www.federalregister.gov/documents/2021/12/15/2021-27107/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2021-28457,Port Access Route Study: Northern New York Bight,2022-01-03,https://www.govinfo.gov/content/pkg/FR-2022-01-03/pdf/2021-28457.pdf,https://www.federalregister.gov/documents/2022/01/03/2021-28457/port-access-route-study-northern-new-york-bight,,www.govinfo.gov,Notice,Marine Safety Information Bulletin
2022-00126,"Safety Zone; Lower Mississippi River, Mile Markers 636-655, Modoc, AR",2022-01-10,https://www.govinfo.gov/content/pkg/FR-2022-01-10/pdf/2022-00126.pdf,https://www.federalregister.gov/documents/2022/01/10/2022-00126/safety-zone-lower-mississippi-river-mile-markers-636-655-modoc-ar,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2022-00560,"Safety Zones; Delaware River Dredging, Marcus Hook, PA",2022-01-13,https://www.govinfo.gov/content/pkg/FR-2022-01-13/pdf/2022-00560.pdf,https://www.federalregister.gov/documents/2022/01/13/2022-00560/safety-zones-delaware-river-dredging-marcus-hook-pa,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2022-00786,"Security Zones; Corpus Christi Ship Channel, Corpus Christi, TX",2022-01-18,https://www.govinfo.gov/content/pkg/FR-2022-01-18/pdf/2022-00786.pdf,https://www.federalregister.gov/documents/2022/01/18/2022-00786/security-zones-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2022-01656,"Security Zone; Corpus Christi Ship Channel, Corpus Christi, TX",2022-01-27,https://www.govinfo.gov/content/pkg/FR-2022-01-27/pdf/2022-01656.pdf,https://www.federalregister.gov/documents/2022/01/27/2022-01656/security-zone-corpus-christi-ship-channel-corpus-christi-tx,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2022-04170,"Security Zone; Lower Mississippi River, New Orleans, LA",2022-02-28,https://www.govinfo.gov/content/pkg/FR-2022-02-28/pdf/2022-04170.pdf,https://www.federalregister.gov/documents/2022/02/28/2022-04170/security-zone-lower-mississippi-river-new-orleans-la,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2022-05375,Special Local Regulations; Annual Marine Events Within the Eighth Coast Guard District; Riverfest Power Boat Races,2022-03-15,https://www.govinfo.gov/content/pkg/FR-2022-03-15/pdf/2022-05375.pdf,https://www.federalregister.gov/documents/2022/03/15/2022-05375/special-local-regulations-annual-marine-events-within-the-eighth-coast-guard-district-riverfest,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2022-05376,Annual Fireworks Displays and Other Events in the Eighth Coast Guard District Requiring Safety Zones,2022-03-15,https://www.govinfo.gov/content/pkg/FR-2022-03-15/pdf/2022-05376.pdf,https://www.federalregister.gov/documents/2022/03/15/2022-05376/annual-fireworks-displays-and-other-events-in-the-eighth-coast-guard-district-requiring-safety-zones,,www.govinfo.gov,Rule,Marine Safety Information Bulletin
2022-05693,Safety Zones; Recurring Marine Events and Fireworks Displays Within the Fifth Coast Guard District,2022-03-18,https://www.govinfo.gov/content/pkg/FR-2022-03-18/pdf/2022-05693.pdf,https://www.federalregister.gov/documents/2022/03/18/2022-05693/safety-zones-recurring-marine-events-and-fireworks-displays-within-the-fifth-coast-guard-district,,www.govinfo.gov,Proposed Rule,Marine Safety Information Bulletin
